SKU,productName,description,category,subcategory,pricelevel1,colorName,packing,size,image,otherImage,material,availableColours,
SM-7628LM,Squat Wrist Band with Zipper,"Soft and comfortable polyester wrist band with zippered pocket to store your valuables during fitness, sports or travel.",OUTDOOR & LEISURE,Sports & Fitness,2.49,Green,Bulk Packed,89mm(h) x 102mm(w),SM-7628LM_A-1.jpeg,"SM-7628BK_B-1.jpeg,SM-7628BK_D-1.jpeg,SM-7628LM_A-1.jpeg,SM-7628LM_D-1.jpeg,SM-7628PP_B-1.jpeg,SM-7628PP_D-1.jpeg,SM-7628RD_D-1.jpeg,SM-7628RYL_B-1.jpeg,SM-7628RYL_D-1.jpeg,SM-7628WH_B-1.jpeg,SM-7628WH_D-1.jpeg,SM-7628WH_D-1_GRP.jpeg,",Polyester,"Black,Lime Green,Purple,Red,Royal Blue,White",
SM-7628PP,Squat Wrist Band with Zipper,"Soft and comfortable polyester wrist band with zippered pocket to store your valuables during fitness, sports or travel.",OUTDOOR & LEISURE,Sports & Fitness,2.49,Purple,Bulk Packed,89mm(h) x 102mm(w),SM-7628PP_B-1.jpeg,"SM-7628BK_B-1.jpeg,SM-7628BK_D-1.jpeg,SM-7628LM_A-1.jpeg,SM-7628LM_D-1.jpeg,SM-7628PP_B-1.jpeg,SM-7628PP_D-1.jpeg,SM-7628RD_D-1.jpeg,SM-7628RYL_B-1.jpeg,SM-7628RYL_D-1.jpeg,SM-7628WH_B-1.jpeg,SM-7628WH_D-1.jpeg,SM-7628WH_D-1_GRP.jpeg,",Polyester,"Black,Lime Green,Purple,Red,Royal Blue,White",
SM-7628RD,Squat Wrist Band with Zipper,"Soft and comfortable polyester wrist band with zippered pocket to store your valuables during fitness, sports or travel.",OUTDOOR & LEISURE,Sports & Fitness,2.49,Red,Bulk Packed,89mm(h) x 102mm(w),SM-7628RD_D-1.jpeg,"SM-7628BK_B-1.jpeg,SM-7628BK_D-1.jpeg,SM-7628LM_A-1.jpeg,SM-7628LM_D-1.jpeg,SM-7628PP_B-1.jpeg,SM-7628PP_D-1.jpeg,SM-7628RD_D-1.jpeg,SM-7628RYL_B-1.jpeg,SM-7628RYL_D-1.jpeg,SM-7628WH_B-1.jpeg,SM-7628WH_D-1.jpeg,SM-7628WH_D-1_GRP.jpeg,",Polyester,"Black,Lime Green,Purple,Red,Royal Blue,White",
SM-7628RYL,Squat Wrist Band with Zipper,"Soft and comfortable polyester wrist band with zippered pocket to store your valuables during fitness, sports or travel.",OUTDOOR & LEISURE,Sports & Fitness,2.49,Blue,Bulk Packed,89mm(h) x 102mm(w),SM-7628RYL_B-1.jpeg,"SM-7628BK_B-1.jpeg,SM-7628BK_D-1.jpeg,SM-7628LM_A-1.jpeg,SM-7628LM_D-1.jpeg,SM-7628PP_B-1.jpeg,SM-7628PP_D-1.jpeg,SM-7628RD_D-1.jpeg,SM-7628RYL_B-1.jpeg,SM-7628RYL_D-1.jpeg,SM-7628WH_B-1.jpeg,SM-7628WH_D-1.jpeg,SM-7628WH_D-1_GRP.jpeg,",Polyester,"Black,Lime Green,Purple,Red,Royal Blue,White",
SM-7628WH,Squat Wrist Band with Zipper,"Soft and comfortable polyester wrist band with zippered pocket to store your valuables during fitness, sports or travel.",OUTDOOR & LEISURE,Sports & Fitness,2.49,White,Bulk Packed,89mm(h) x 102mm(w),SM-7628WH_B-1.jpeg,"SM-7628BK_B-1.jpeg,SM-7628BK_D-1.jpeg,SM-7628LM_A-1.jpeg,SM-7628LM_D-1.jpeg,SM-7628PP_B-1.jpeg,SM-7628PP_D-1.jpeg,SM-7628RD_D-1.jpeg,SM-7628RYL_B-1.jpeg,SM-7628RYL_D-1.jpeg,SM-7628WH_B-1.jpeg,SM-7628WH_D-1.jpeg,SM-7628WH_D-1_GRP.jpeg,",Polyester,"Black,Lime Green,Purple,Red,Royal Blue,White",
SM-7633MULT,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,Multicolour,Bulk Packed,,SM-7633MULT_B.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7633WBL,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,White,Bulk Packed,,SM-7633WBL_D.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7633WLGR,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,White,Bulk Packed,,SM-7633WLGR_B.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7633WPU,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,Purple,Bulk Packed,,SM-7633WPU_B.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7633WRE,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,White,Bulk Packed,,SM-7633WRE_B.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7633WSI,Swirl Beach Ball,Inflatable 12 inch beach ball. Single panel imprint only.  Multi-colored items are printed on single white panel.,OUTDOOR & LEISURE,Sports & Fitness,2.1,White,Bulk Packed,,SM-7633WSI_B.jpg,"SM-7633MULT_D.jpg,SM-7633WLGR_D.jpg,SM-7633WPU_D.jpg,SM-7633WRE_D.jpg,SM-7633WSI_D.jpg,",PVC,"Lime Green/White,Multi-Color,Orange/White,Pink/White,Purple/White,Translucent Orange,Translucent Yellow,White/Blue,White/Red,White/Silver,Yellow/White",
SM-7640LBL,Microfiber Sport Towel in Case,100% polyester microfiber towel that absorbs moisture quickly and dries fast.,OUTDOOR & LEISURE,Sports & Fitness,7.54,Blue,Bulk,,SM-7640LBL_201938163115.jpg,"SM-7640LBL_201938163114.jpg,",Polyester,"Light Blue,White",
SM-7640WH,Microfiber Sport Towel in Case,100% polyester microfiber towel that absorbs moisture quickly and dries fast.,OUTDOOR & LEISURE,Sports & Fitness,7.54,White,Bulk,,SM-7640WH_201938163115.jpg,"SM-7640LBL_201938163114.jpg,",Polyester,"Light Blue,White",
SM-7642BK,Cooling Towel with Caribina,Full size cooling towel that fits in an on-the-go carrying pouch that attaches where you need it with a carabiner clip.,OUTDOOR & LEISURE,Sports & Fitness,7.95,Black,Bulk,,SM-7642BK_201938163156.jpg,,Polyester,"Black,Lime Green,Red,Royal Blue",
SM-7642LM,Cooling Towel with Caribina,Full size cooling towel that fits in an on-the-go carrying pouch that attaches where you need it with a carabiner clip.,OUTDOOR & LEISURE,Sports & Fitness,7.95,Green,Bulk,,SM-7642LM_201938163159.jpg,,Polyester,"Black,Lime Green,Red,Royal Blue",
SM-7642RD,Cooling Towel with Caribina,Full size cooling towel that fits in an on-the-go carrying pouch that attaches where you need it with a carabiner clip.,OUTDOOR & LEISURE,Sports & Fitness,7.95,Red,Bulk,,SM-7642RD_20193816320.jpg,,Polyester,"Black,Lime Green,Red,Royal Blue",
SM-7642RYL,Cooling Towel with Caribina,Full size cooling towel that fits in an on-the-go carrying pouch that attaches where you need it with a carabiner clip.,OUTDOOR & LEISURE,Sports & Fitness,7.95,Blue,Bulk,,SM-7642RYL_20193816321.jpg,,Polyester,"Black,Lime Green,Red,Royal Blue",
SM-7464LM,Resistance Loop in Pouch,Take your workout to the next level with the Resistance Loop. Carrying pouch included. Max resistance 2-4lbs.,OUTDOOR & LEISURE,Sports & Fitness,3.87,Lime,Bulk Packed,,,"SM-7646BL_20204114811774.jpg,SM-7646_202041144729494.jpg,SM-7646_202041144835947.jpg,",Polyester bag and TPE band,"Black,Blue,Lime,Red",
SM-7646BK,Resistance Loop in Pouch,Take your workout to the next level with the Resistance Loop. Carrying pouch included. Max resistance 2-4lbs.,OUTDOOR & LEISURE,Sports & Fitness,3.87,Black,Bulk Packed,,SM-7646BK_20204114816743.jpg,"SM-7646BL_20204114811774.jpg,SM-7646_202041144729494.jpg,SM-7646_202041144835947.jpg,",Polyester bag and TPE band,"Black,Blue,Lime,Red",
SM-7646BL,Resistance Loop in Pouch,Take your workout to the next level with the Resistance Loop. Carrying pouch included. Max resistance 2-4lbs.,OUTDOOR & LEISURE,Sports & Fitness,3.87,Blue,Bulk Packed,,SM-7646BL_20204114813790.jpg,"SM-7646BL_20204114811774.jpg,SM-7646_202041144729494.jpg,SM-7646_202041144835947.jpg,",Polyester bag and TPE band,"Black,Blue,Lime,Red",
SM-7646LM,Resistance Loop in Pouch,Take your workout to the next level with the Resistance Loop. Carrying pouch included. Max resistance 2-4lbs.,OUTDOOR & LEISURE,Sports & Fitness,3.87,Lime,Bulk Packed,,,"SM-7646BL_20204114811774.jpg,SM-7646_202041144729494.jpg,SM-7646_202041144835947.jpg,",Polyester bag and TPE band,"Black,Blue,Lime,Red",
SM-7646RD,Resistance Loop in Pouch,Take your workout to the next level with the Resistance Loop. Carrying pouch included. Max resistance 2-4lbs.,OUTDOOR & LEISURE,Sports & Fitness,3.87,Red,Bulk Packed,,SM-7646RD_2020411489696.jpg,"SM-7646BL_20204114811774.jpg,SM-7646_202041144729494.jpg,SM-7646_202041144835947.jpg,",Polyester bag and TPE band,"Black,Blue,Lime,Red",
SM-7649BK,Cooling Towel and Resistance Loop in Pouch,Stay cool and fit with the Cooling Towel and Resistance Loop in Pouch. This essential fitness pairing is perfect for group classes busy travelers and so much more. The 23.6in by 1.9in resistance band has 6-8 lb of resistance. The cooling towel is 11.8in by 31.49in perfect size for any occasion. A matching pouch is included for easy on the go travels.,OUTDOOR & LEISURE,Sports & Fitness,7.06,Black,Bulk Pack,,SM-7649BK_20204114822212.jpg,,,"Black,Blue",
SM-7649BL,Cooling Towel and Resistance Loop in Pouch,Stay cool and fit with the Cooling Towel and Resistance Loop in Pouch. This essential fitness pairing is perfect for group classes busy travelers and so much more. The 23.6in by 1.9in resistance band has 6-8 lb of resistance. The cooling towel is 11.8in by 31.49in perfect size for any occasion. A matching pouch is included for easy on the go travels.,OUTDOOR & LEISURE,Sports & Fitness,7.06,Blue,Bulk Pack,,SM-7649BL_20204114818399.jpg,,,"Black,Blue",
SM-7655BK,Go Go Rally Towel,100% cotton rally towel features large decorating area. Distressed imprint.,OUTDOOR & LEISURE,Sports & Fitness,3.25,Black,Bulk Packed,381mm(w) x 432mm(d),SM-7655BK_B.jpg,"SM-7655BL_B-1.jpg,SM-7655RE_B-1.jpg,SM-7655WH_B-1.jpg,SM-7655WH_D.jpg,SM-7655BK_D.jpg,SM-7655BL_D.jpg,SM-7655RE_D.jpg,SM-7655WH_B.jpg,SM-7655BK_B.jpg,SM-7655BL_B.jpg,SM-7655RE_B.jpg,SM-7655BK_1.jpg,",10 oz. Cotton Canvas,"Black,Blue,Red,White",
SM-7655BL,Go Go Rally Towel,100% cotton rally towel features large decorating area. Distressed imprint.,OUTDOOR & LEISURE,Sports & Fitness,3.25,Blue,Bulk Packed,381mm(w) x 432mm(d),SM-7655BL_B-1.jpg,"SM-7655BL_B-1.jpg,SM-7655RE_B-1.jpg,SM-7655WH_B-1.jpg,SM-7655WH_D.jpg,SM-7655BK_D.jpg,SM-7655BL_D.jpg,SM-7655RE_D.jpg,SM-7655WH_B.jpg,SM-7655BK_B.jpg,SM-7655BL_B.jpg,SM-7655RE_B.jpg,SM-7655BK_1.jpg,",10 oz. Cotton Canvas,"Black,Blue,Red,White",
SM-7655RE,Go Go Rally Towel,100% cotton rally towel features large decorating area. Distressed imprint.,OUTDOOR & LEISURE,Sports & Fitness,3.25,Red,Bulk Packed,381mm(w) x 432mm(d),SM-7655RE_B-1.jpg,"SM-7655BL_B-1.jpg,SM-7655RE_B-1.jpg,SM-7655WH_B-1.jpg,SM-7655WH_D.jpg,SM-7655BK_D.jpg,SM-7655BL_D.jpg,SM-7655RE_D.jpg,SM-7655WH_B.jpg,SM-7655BK_B.jpg,SM-7655BL_B.jpg,SM-7655RE_B.jpg,SM-7655BK_1.jpg,",10 oz. Cotton Canvas,"Black,Blue,Red,White",
SM-7655WH,Go Go Rally Towel,100% cotton rally towel features large decorating area. Distressed imprint.,OUTDOOR & LEISURE,Sports & Fitness,3.25,White,Bulk Packed,381mm(w) x 432mm(d),SM-7655WH_B-1.jpg,"SM-7655BL_B-1.jpg,SM-7655RE_B-1.jpg,SM-7655WH_B-1.jpg,SM-7655WH_D.jpg,SM-7655BK_D.jpg,SM-7655BL_D.jpg,SM-7655RE_D.jpg,SM-7655WH_B.jpg,SM-7655BK_B.jpg,SM-7655BL_B.jpg,SM-7655RE_B.jpg,SM-7655BK_1.jpg,",10 oz. Cotton Canvas,"Black,Blue,Red,White",
SM-7659BK,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Black,Bulk Packed,300mm H X 800mm W,SM-7659BK_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659LM,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Green,Bulk Packed,300mm H X 800mm W,SM-7659LM_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659OR,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Orange,Bulk Packed,300mm H X 800mm W,SM-7659OR_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659PP,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Purple,Bulk Packed,300mm H X 800mm W,SM-7659_201912910355.jpg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659RD,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Red,Bulk Packed,300mm H X 800mm W,SM-7659RD_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659RYL,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,Blue,Bulk Packed,300mm H X 800mm W,SM-7659RYL_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7659WH,Alpha Fitness Towel,"Soft, lightweight and comfortable polyester towel.  Super absorbent material provides cooling feature when saturated. --Undecorated Stock Available in 5 Working Days--",OUTDOOR & LEISURE,Sports & Fitness,3.19,White,Bulk Packed,300mm H X 800mm W,SM-7659WH_B.jpeg,"SM-7659BK_B.jpeg,SM-7659BK_D.jpeg,SM-7659LM_A-1.jpeg,SM-7659LM_A.jpeg,SM-7659LM_B.jpeg,SM-7659LM_D.jpeg,SM-7659OR_A.jpeg,SM-7659OR_B.jpeg,SM-7659OR_D.jpeg,SM-7659RD_A.jpeg,SM-7659RD_B.jpeg,SM-7659RD_D.jpeg,SM-7659RYL_A.jpeg,SM-7659RYL_B.jpeg,SM-7659RYL_D.jpeg,SM-7659WH_A.jpeg,SM-7659WH_B.jpeg,SM-7659WH_D.jpeg,",Polyester,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7662BK,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Black,Bulk,,SM-7662BK_20193816324.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662LM,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Green,Bulk,,SM-7662LM_20193816325.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662NY,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Blue,Bulk,,SM-7662NY_20193816326.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662OR,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Orange,Bulk,,SM-7662OR_20193816327.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662PK,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Pink,Bulk,,SM-7662PK_201938163210.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662RD,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Red,Bulk,,SM-7662RD_201938163212.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662RYL,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,Blue,Bulk,,SM-7662RYL_201938163214.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7662WH,Cooling Towel in Plastic Case,"Soft, microfiber towel with mesh-like fabric construction that slows evaporation and stays wet longer, making it ideal for keeping cool.",OUTDOOR & LEISURE,Sports & Fitness,8.53,White,Bulk,,SM-7662WH_201938163216.jpg,"SM-7662RYL_201938163214.jpg,",Polyester,"Black,Lime Green,Navy Blue,Orange,Pink,Red,Royal Blue,White",
SM-7665BK,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Black,Bulk,,SM-7665BK_201938163217.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665LM,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Green,Bulk,,SM-7665LM_201938163219.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665OR,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Orange,Bulk,,SM-7665OR_201938163220.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665PP,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Purple,Bulk,,SM-7665PP_201938163221.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665RD,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Red,Bulk,,SM-7665RD_201938163222.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665RYL,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,Blue,Bulk,,SM-7665RYL_201938163223.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7665WH,Yoga Stretch Band,The Yoga Stretch Band is a work out accessory.,OUTDOOR & LEISURE,Sports & Fitness,3.74,White,Bulk,,SM-7665WH_201938163225.jpg,"SM-7665WH_201938163224.jpg,",ABS Plastic and Rubber,"Black,Lime Green,Orange,Purple,Red,Royal Blue,White",
SM-7869BZ,Metallic Sun Ray Promotional Glasses,The Metallic Sun Ray Promotional Glasses are classic folding eyewear with UV 400 protective lenses. Full metallic frame with matching colour mirrored lenses.,OUTDOOR & LEISURE,Sports & Fitness,4.13,Brown,Individual polybag,50.8mm H X 142.875mm D,SM-7869BZ_2019101516814573.jpg,,Plastic,"Black,Gray,Pink,Yellow",
SM-7869GA,Metallic Sun Ray Promotional Glasses,The Metallic Sun Ray Promotional Glasses are classic folding eyewear with UV 400 protective lenses. Full metallic frame with matching colour mirrored lenses.,OUTDOOR & LEISURE,Sports & Fitness,4.13,Grey,Individual polybag,50.8mm H X 142.875mm D,SM-7869GA_2019101516815651.jpg,,Plastic,"Black,Gray,Pink,Yellow",
SM-7869GL,Metallic Sun Ray Promotional Glasses,The Metallic Sun Ray Promotional Glasses are classic folding eyewear with UV 400 protective lenses. Full metallic frame with matching colour mirrored lenses.,OUTDOOR & LEISURE,Sports & Fitness,4.13,Yellow,Individual polybag,50.8mm H X 142.875mm D,SM-7869GL_2019101516817260.jpg,,Plastic,"Black,Gray,Pink,Yellow",
SM-7869RGD,Metallic Sun Ray Promotional Glasses,The Metallic Sun Ray Promotional Glasses are classic folding eyewear with UV 400 protective lenses. Full metallic frame with matching colour mirrored lenses.,OUTDOOR & LEISURE,Sports & Fitness,4.13,Yellow,Individual polybag,50.8mm H X 142.875mm D,SM-7869RGD_2019101516818885.jpg,,Plastic,"Black,Gray,Pink,Yellow",
SM-7869SL,Metallic Sun Ray Promotional Glasses,The Metallic Sun Ray Promotional Glasses are classic folding eyewear with UV 400 protective lenses. Full metallic frame with matching colour mirrored lenses.,OUTDOOR & LEISURE,Sports & Fitness,4.13,Silver,Individual polybag,50.8mm H X 142.875mm D,SM-7869SL_2019101516820479.jpg,,Plastic,"Black,Gray,Pink,Yellow",
